FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,OrigWght,RevWght
5166,4663,17,HBS,SY,Special,NB,28.4141,44.270346406659534
4961,4443,17,HBS,SY,Special,NB,28.4141,44.270346406659534
5064,4322,17,HBO,SY,Special,NB,28.4141,44.270346406659534
5289,3522,17,HBO,SY,Special,NB,28.4141,44.270346406659534
4941,3085,17,HBS,SY,Special,NB,28.4141,44.270346406659534
4829,4312,17,HBW,SY,Special,NB,28.4141,44.270346406659534
5311,4613,17,HBO,SY,Special,NB,28.4141,44.270346406659534
4733,4029,17,HBW,SY,Special,NB,28.4141,44.270346406659534
4727,4663,17,HBS,SY,Special,NB,28.4141,44.270346406659534
4829,4443,17,HBW,SY,Special,NB,28.4141,44.270346406659534
4761,3170,17,HBO,SY,Special,NB,28.4141,44.270346406659534
4829,4661,17,HBW,SY,Special,NB,28.4141,44.270346406659534
4921,4663,17,HBO,SY,Special,NB,28.4141,44.270346406659534
4818,4526,17,HBS,SY,Special,NB,28.4141,44.270346406659534
4815,4402,17,HBW,SY,Special,NB,28.4141,44.270346406659534
5064,4503,17,HBS,SY,Special,NB,28.4141,44.270346406659534
4961,4332,17,HBS,SY,Special,NB,28.4141,44.270346406659534
5283,4339,17,HBW,SY,Special,NB,28.4141,44.270346406659534
4829,4661,17,HBW,SY,Special,NB,28.4141,44.270346406659534
5124,4395,18,HBO,OM,General,NB,4.9042,2.396611193304709
4961,1649,18,HBS,OM,General,NB,4.9042,2.396611193304709
5307,4643,18,HBW,OM,General,NB,4.9042,2.396611193304709
5306,3588,18,HBW,OM,General,NB,4.9042,2.396611193304709
5297,3600,18,HBW,OM,General,NB,4.9042,2.396611193304709
5311,4296,18,HBS,OM,General,NB,4.9042,2.396611193304709
4974,4526,18,HBW,OM,General,NB,4.9042,2.396611193304709
5299,4475,18,HBW,OM,General,NB,4.9042,2.396611193304709
4904,4256,18,HBW,OM,General,NB,4.9042,2.396611193304709
5304,3798,18,HBO,OM,General,NB,4.9042,2.396611193304709
5298,4643,18,HBS,OM,General,NB,4.9042,2.396611193304709
5064,4208,18,HBS,OM,General,NB,4.9042,2.396611193304709
4723,4282,18,HBW,OM,General,NB,4.9042,2.396611193304709
5302,4430,18,HBS,OM,General,NB,4.9042,2.396611193304709
5294,4471,18,HBW,OM,General,NB,4.9042,2.396611193304709
5283,4545,18,HBO,OM,General,NB,4.9042,2.396611193304709
4733,4643,18,HBS,OM,General,NB,4.9042,2.396611193304709
5291,4591,18,HBW,OM,General,NB,4.9042,2.396611193304709
5305,4643,18,HBS,OM,General,NB,4.9042,2.396611193304709
5306,4540,18,HBW,OM,General,NB,4.9042,2.396611193304709
5283,4526,18,HBS,OM,General,NB,4.9042,2.396611193304709
5289,4425,18,HBO,OM,General,NB,4.9042,2.396611193304709
5304,4430,18,HBS,OM,General,NB,4.9042,2.396611193304709
5283,3085,18,HBS,OM,General,NB,4.9042,2.396611193304709
5291,4503,18,HBS,OM,General,NB,4.9042,2.396611193304709
5080,3855,18,HBW,OM,General,NB,4.9042,2.396611193304709
5259,4453,18,HBS,OM,General,NB,4.9042,2.396611193304709
5112,4263,18,HBS,OM,General,NB,4.9042,2.396611193304709
5283,4480,18,HBW,OM,General,NB,4.9042,2.396611193304709
5297,4443,18,HBS,OM,General,NB,4.9042,2.396611193304709
5311,4430,18,HBS,OM,General,NB,4.9042,2.396611193304709
5294,4643,18,HBS,OM,General,NB,4.9042,2.396611193304709
5064,4202,18,HBW,OM,General,NB,4.9042,2.396611193304709
5124,4430,18,HBS,OM,General,NB,4.9042,2.396611193304709
5302,4208,18,HBS,OM,General,NB,4.9042,2.396611193304709
5299,4628,18,HBW,OM,General,NB,4.9042,2.396611193304709
5299,4628,18,HBW,OM,General,NB,4.9042,2.396611193304709
5094,4659,18,HBW,OM,General,NB,4.9042,2.396611193304709
5311,4480,18,HBS,OM,General,NB,4.9042,2.396611193304709
5302,4646,18,HBS,OM,General,NB,4.9042,2.396611193304709
4912,1119,18,HBW,OM,General,NB,4.9042,2.396611193304709
5283,4526,18,HBS,OM,General,NB,4.9042,2.396611193304709
5289,4611,18,HBW,OM,General,NB,4.9042,2.396611193304709
5117,3364,18,HBO,OM,General,NB,4.9042,2.396611193304709
5289,4503,18,HBS,OM,General,NB,4.9042,2.396611193304709
5185,4322,18,HBO,OM,General,NB,4.9042,2.396611193304709
5064,4643,18,HBW,OM,General,NB,4.9042,2.396611193304709
5124,2734,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4904,4339,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5304,4660,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4820,4551,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5263,4441,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4907,4443,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4850,4569,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4737,4663,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5030,4332,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4904,4413,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5311,4529,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5069,4430,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4802,4662,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4835,4611,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5007,4660,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5308,4312,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4789,4661,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4927,4544,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4737,4642,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4904,4661,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4737,2038,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5173,3606,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4806,4660,18,HBO,SY,General,NB,4.4188,2.6537537607958344
5297,4296,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4780,4661,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4737,4642,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4946,4202,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4758,4443,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5311,4443,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4961,4503,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5300,4453,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5268,4660,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4889,4660,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5299,4214,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5308,4664,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5156,4430,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4737,4429,18,HBO,SY,General,NB,4.4188,2.6537537607958344
5235,4449,18,HBO,SY,General,NB,4.4188,2.6537537607958344
5298,4590,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4696,4443,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4829,4590,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4877,4202,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4919,3438,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5273,4591,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5283,4021,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5173,4646,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4815,4637,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4820,4544,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4904,4043,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4737,4321,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4971,4661,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5080,4308,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4737,4503,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4778,4529,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5291,3381,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5064,4430,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5283,4660,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5064,4661,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4878,4336,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5312,4475,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4737,4185,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5185,4660,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4846,4661,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4815,4443,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5283,4407,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4890,4347,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4830,4642,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4902,4660,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5306,4554,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4904,4321,18,HBO,SY,General,NB,4.4188,2.6537537607958344
5285,4430,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5285,4664,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4829,3721,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4889,2683,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5064,4503,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4737,4651,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4941,2515,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4900,4033,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4728,3074,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5285,4661,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5285,4661,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5030,4407,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5154,4430,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5262,4616,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4829,4661,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5283,4430,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5291,4660,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5012,4660,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4878,4475,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5042,4642,18,HBO,SY,General,NB,4.4188,2.6537537607958344
4896,4660,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5050,4664,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5291,4661,18,HBO,SY,General,NB,4.4188,2.6537537607958344
5226,4661,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4755,4430,18,HBS,SY,General,NB,4.4188,2.6537537607958344
4984,3085,18,HBW,SY,General,NB,4.4188,2.6537537607958344
4829,4620,18,HBS,SY,General,NB,4.4188,2.6537537607958344
5124,4614,18,HBW,SY,General,NB,4.4188,2.6537537607958344
5124,4661,18,HBO,SY,General,NB,4.0782,2.6537537607958344
4946,4443,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4941,4471,18,HBO,SY,General,NB,4.0782,2.6537537607958344
5306,4664,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5120,4503,18,HBW,SY,General,NB,4.0782,2.6537537607958344
4732,4295,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5151,3859,18,HBW,SY,General,NB,4.0782,2.6537537607958344
5124,2734,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5221,2479,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5298,4227,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5302,4430,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4961,4646,18,HBW,SY,General,NB,4.0782,2.6537537607958344
5311,4661,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5030,4630,18,HBO,SY,General,NB,4.0782,2.6537537607958344
5118,4646,18,HBW,SY,General,NB,4.0782,2.6537537607958344
4878,4280,18,HBO,SY,General,NB,4.0782,2.6537537607958344
4818,4430,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5311,4642,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4851,3085,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4821,4637,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5080,4417,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4723,4374,18,HBO,SY,General,NB,4.0782,2.6537537607958344
4829,4662,18,HBW,SY,General,NB,4.0782,2.6537537607958344
4791,4469,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4896,4443,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4850,4646,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5291,3085,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5158,3552,18,HBW,SY,General,NB,4.0782,2.6537537607958344
4734,4662,18,HBO,SY,General,NB,4.0782,2.6537537607958344
4904,4164,18,HBW,SY,General,NB,4.0782,2.6537537607958344
5300,4611,18,HBW,SY,General,NB,4.0782,2.6537537607958344
5302,4616,18,HBW,SY,General,NB,4.0782,2.6537537607958344
5012,4460,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5122,4590,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5107,4280,18,HBO,SY,General,NB,4.0782,2.6537537607958344
5276,3020,18,HBO,SY,General,NB,4.0782,2.6537537607958344
4871,4660,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5154,4430,18,HBS,SY,General,NB,4.0782,2.6537537607958344
5283,4662,18,HBW,SY,General,NB,4.0782,2.6537537607958344
5302,4238,18,HBS,SY,General,NB,4.0782,2.6537537607958344
4829,3296,18,HBO,SY,General,NB,4.0782,2.6537537607958344
4941,4280,18,HBO,SY,General,NB,4.0782,2.6537537607958344
4646,5211,18,HBS,OM,General,SB,42.3981,30.119368061898413
4503,5297,18,HBS,OM,General,SB,42.3981,30.119368061898413
4644,5297,18,HBO,OM,General,SB,42.3981,30.119368061898413
4530,4829,18,HBW,OM,General,SB,42.3981,30.119368061898413
4643,5302,18,HBW,OM,General,SB,42.3981,30.119368061898413
4627,5039,18,HBS,OM,General,SB,42.3981,30.119368061898413
4208,4846,18,HBS,OM,General,SB,42.3981,30.119368061898413
4647,5190,18,HBS,OM,General,SB,42.3981,30.119368061898413
4295,5122,18,HBO,OM,General,SB,42.3981,30.119368061898413
4631,5294,18,HBW,OM,General,SB,42.3981,30.119368061898413
4628,5297,18,HBS,OM,General,SB,42.3981,30.119368061898413
4624,5030,18,HBW,OM,General,SB,42.3981,30.119368061898413
3994,5297,18,HBS,OM,General,SB,42.3981,30.119368061898413
4644,5107,18,HBW,OM,General,SB,42.3981,30.119368061898413
4280,5297,18,HBO,OM,General,SB,42.3981,30.119368061898413
4641,5297,18,HBW,OM,General,SB,42.3981,30.119368061898413
4627,4830,18,HBS,OM,General,SB,42.3981,30.119368061898413
2432,4961,18,HBS,OM,General,SB,42.3981,30.119368061898413
4641,5306,18,HBW,OM,General,SB,42.3981,30.119368061898413
4530,5311,18,HBS,OM,General,SB,42.3981,30.119368061898413
975,5297,18,HBW,OM,General,SB,42.3981,30.119368061898413
4430,5216,18,HBS,OM,General,SB,42.3981,30.119368061898413
4631,4946,18,HBW,OM,General,SB,42.3981,30.119368061898413
3667,5302,18,HBS,OM,General,SB,42.3981,30.119368061898413
4644,5030,18,HBS,OM,General,SB,42.3981,30.119368061898413
4644,5064,18,HBW,OM,General,SB,42.3981,30.119368061898413
4430,5122,18,HBS,OM,General,SB,42.3981,30.119368061898413
4482,4829,18,HBW,OM,General,SB,42.3981,30.119368061898413
4443,5064,18,HBW,SY,General,SB,17.4432,29.47495368142505
4660,5300,18,HBO,SY,General,SB,17.4432,29.47495368142505
4430,5283,18,HBS,SY,General,SB,17.4432,29.47495368142505
4430,5030,18,HBW,SY,General,SB,17.4432,29.47495368142505
4656,5003,18,HBW,SY,General,SB,17.4432,29.47495368142505
4587,4696,18,HBW,SY,General,SB,17.4432,29.47495368142505
4475,4961,18,HBS,SY,General,SB,17.4432,29.47495368142505
4443,4827,18,HBS,SY,General,SB,17.4432,29.47495368142505
4298,4941,18,HBW,SY,General,SB,17.4432,29.47495368142505
4614,4880,18,HBO,SY,General,SB,17.4432,29.47495368142505
4500,4829,18,HBS,SY,General,SB,17.4432,29.47495368142505
4642,4969,18,HBW,SY,General,SB,17.4432,29.47495368142505
4453,5030,18,HBS,SY,General,SB,17.4432,29.47495368142505
4238,4878,18,HBO,SY,General,SB,17.4432,29.47495368142505
4443,4880,18,HBO,SY,General,SB,17.4432,29.47495368142505
2625,5030,18,HBO,SY,General,SB,17.4432,29.47495368142505
4613,5122,18,HBW,SY,General,SB,17.4432,29.47495368142505
4503,4696,18,HBS,SY,General,SB,17.4432,29.47495368142505
4339,5262,18,HBS,SY,General,SB,17.4432,29.47495368142505
4238,4802,18,HBW,SY,General,SB,17.4432,29.47495368142505
4640,5304,18,HBS,SY,General,SB,17.4432,29.47495368142505
4660,5311,18,HBW,SY,General,SB,17.4432,29.47495368142505
4616,5304,18,HBS,SY,General,SB,17.4432,29.47495368142505
4661,5291,18,HBO,SY,General,SB,17.4432,29.47495368142505
4651,5308,18,HBS,SY,General,SB,17.4432,29.47495368142505
4661,4907,18,HBS,SY,General,SB,17.4432,29.47495368142505
4443,5306,18,HBO,SY,General,SB,17.4432,29.47495368142505
4339,5304,18,HBS,SY,General,SB,17.4432,29.47495368142505
4453,5291,18,HBS,SY,General,SB,17.4432,29.47495368142505
4503,4941,18,HBS,SY,General,SB,17.4432,29.47495368142505
4443,4829,18,HBS,SY,General,SB,17.4432,29.47495368142505
4503,4829,18,HBS,SY,General,SB,17.4432,29.47495368142505
4662,4779,18,HBS,SY,General,SB,17.4432,29.47495368142505
4339,5283,18,HBW,SY,General,SB,17.4432,29.47495368142505
4377,4891,18,HBS,SY,General,SB,17.4432,29.47495368142505
4563,5030,18,HBW,SY,General,SB,17.4432,29.47495368142505
4660,5185,18,HBS,SY,General,SB,17.4432,29.47495368142505
4430,5299,18,HBS,SY,General,SB,17.4432,29.47495368142505
4443,4890,18,HBW,SY,General,SB,17.4432,29.47495368142505
4483,4827,18,HBO,SY,General,SB,17.4432,29.47495368142505
4448,4890,18,HBS,SY,General,SB,17.4432,29.47495368142505
4168,4696,18,HBW,SY,General,SB,17.4432,29.47495368142505
4169,5298,18,HBW,SY,General,SB,17.4432,29.47495368142505
4527,4723,18,HBW,SY,General,SB,17.4432,29.47495368142505
4358,4818,18,HBW,SY,General,SB,17.4432,29.47495368142505
4629,5154,18,HBW,SY,General,SB,17.4432,29.47495368142505
4128,4877,18,HBO,SY,General,SB,17.4432,29.47495368142505
4551,4811,18,HBS,SY,General,SB,17.4432,29.47495368142505
4443,5302,18,HBW,SY,General,SB,17.4432,29.47495368142505
4503,5064,18,HBW,SY,General,SB,17.4432,29.47495368142505
4646,5302,18,HBS,SY,General,SB,17.4432,29.47495368142505
4503,5308,18,HBW,SY,General,SB,17.4432,29.47495368142505
4503,4842,18,HBS,SY,General,SB,17.4432,29.47495368142505
4646,5311,18,HBO,SY,General,SB,17.4432,29.47495368142505
4503,5108,18,HBW,SY,General,SB,17.4432,29.47495368142505
4401,4986,18,HBS,SY,General,SB,17.4432,29.47495368142505
4475,4811,18,HBS,SY,General,SB,17.4432,29.47495368142505
4664,4899,18,HBW,SY,General,SB,17.4432,29.47495368142505
4430,4907,18,HBS,SY,General,SB,17.4432,29.47495368142505
4651,4826,18,HBS,SY,General,SB,17.4432,29.47495368142505
4202,4902,18,HBO,SY,General,SB,17.4432,29.47495368142505
4438,4818,18,HBW,SY,General,SB,17.4432,29.47495368142505
4442,5273,18,HBS,SY,General,SB,17.4432,29.47495368142505
4178,5298,18,HBO,SY,General,SB,17.4432,29.47495368142505
3537,5173,18,HBS,SY,General,SB,17.4432,29.47495368142505
4328,4829,18,HBS,SY,General,SB,17.4432,29.47495368142505
4664,5064,18,HBS,SY,General,SB,17.4432,29.47495368142505
4503,5030,18,HBO,SY,General,SB,17.4432,29.47495368142505
4664,4941,18,HBS,SY,General,SB,17.4432,29.47495368142505
4637,5299,18,HBS,SY,General,SB,17.4432,29.47495368142505
3085,4974,18,HBO,SY,General,SB,17.4432,29.47495368142505
4660,4829,18,HBO,SY,General,SB,17.4432,29.47495368142505
4469,5149,18,HBW,SY,General,SB,17.4432,29.47495368142505
4443,5283,18,HBS,SY,General,SB,17.4432,29.47495368142505
4545,4811,18,HBS,SY,General,SB,17.4432,29.47495368142505
4469,4829,18,HBS,SY,General,SB,17.4432,29.47495368142505
4660,4871,18,HBS,SY,General,SB,17.4432,29.47495368142505
4282,5297,18,HBS,SY,General,SB,17.4432,29.47495368142505
4503,4759,18,HBW,SY,General,SB,17.4432,29.47495368142505
4475,5222,18,HBS,SY,General,SB,17.4432,29.47495368142505
4637,4737,18,HBS,SY,General,SB,17.4432,29.47495368142505
4663,5306,18,HBO,SY,General,SB,17.4432,29.47495368142505
4637,5303,18,HBS,SY,General,SB,17.4432,29.47495368142505
4443,5012,18,HBS,SY,General,SB,17.4432,29.47495368142505
4646,4877,18,HBS,SY,General,SB,17.4432,29.47495368142505
4601,4821,18,HBS,SY,General,SB,17.4432,29.47495368142505
4106,4893,18,HBO,SY,General,SB,17.4432,29.47495368142505
4642,4736,18,HBO,SY,General,SB,17.4432,29.47495368142505
4662,5190,18,HBS,SY,General,SB,17.4432,29.47495368142505
4664,4876,18,HBW,SY,General,SB,17.4432,29.47495368142505
4561,5262,18,HBS,SY,General,SB,17.4432,29.47495368142505
4238,5311,18,HBW,SY,General,SB,17.4432,29.47495368142505
4482,4952,18,HBW,SY,General,SB,17.4432,29.47495368142505
4663,4986,18,HBS,SY,General,SB,17.4432,29.47495368142505
4661,4826,18,HBS,SY,General,SB,17.4432,29.47495368142505
4664,5289,18,HBS,SY,General,SB,17.4432,29.47495368142505
4664,5313,18,HBS,SY,General,SB,17.4432,29.47495368142505
4430,5193,18,HBS,SY,General,SB,17.4432,29.47495368142505
4664,4942,18,HBS,SY,General,SB,17.4432,29.47495368142505
4016,4733,18,HBW,SY,General,SB,17.4432,29.47495368142505
4664,4780,18,HBS,SY,General,SB,17.4432,29.47495368142505
4646,5297,18,HBO,SY,General,SB,17.4432,29.47495368142505
4162,4733,18,HBO,SY,General,SB,17.4432,29.47495368142505
4661,5308,18,HBS,SY,General,SB,17.4432,29.47495368142505
4443,4895,18,HBO,SY,General,SB,17.4432,29.47495368142505
4646,4891,18,HBS,SY,General,SB,17.4432,29.47495368142505
4661,5030,18,HBS,SY,General,SB,17.4432,29.47495368142505
4518,5302,18,HBS,SY,General,SB,17.4432,29.47495368142505
4536,4829,18,HBO,SY,General,SB,17.4432,29.47495368142505
4344,5087,18,HBS,SY,General,SB,17.4432,29.47495368142505
3975,5283,18,HBS,SY,General,SB,17.4432,29.47495368142505
3981,4904,18,HBO,SY,General,SB,17.4432,29.47495368142505
4438,5298,18,HBS,SY,General,SB,17.4432,29.47495368142505
4077,4829,18,HBW,SY,General,SB,17.4432,29.47495368142505
4468,4829,18,HBW,SY,General,SB,17.4432,29.47495368142505
4660,4835,18,HBW,SY,General,SB,17.4432,29.47495368142505
4539,4829,18,HBW,SY,General,SB,17.4432,29.47495368142505
4339,5291,18,HBS,SY,General,SB,17.4432,29.47495368142505
4430,5311,18,HBS,SY,General,SB,17.4432,29.47495368142505
4371,5283,18,HBW,SY,General,SB,17.4432,29.47495368142505
4660,4803,18,HBS,SY,General,SB,17.4432,29.47495368142505
5283,4050,18,HBW,OM,Special,NB,43.3429,35.09494862372585
5311,4339,18,HBS,OM,Special,NB,43.3429,35.09494862372585
4941,4606,18,HBW,OM,Special,NB,43.3429,35.09494862372585
5216,4630,18,HBS,OM,Special,NB,43.3429,35.09494862372585
4737,4567,18,HBO,OM,Special,NB,43.3429,35.09494862372585
4974,3801,18,HBW,OM,Special,NB,43.3429,35.09494862372585
5122,4430,18,HBS,OM,Special,NB,43.3429,35.09494862372585
5108,4642,18,HBS,OM,Special,NB,43.3429,35.09494862372585
5243,3106,18,HBW,OM,Special,NB,43.3429,35.09494862372585
5305,4503,18,HBS,OM,Special,NB,43.3429,35.09494862372585
4961,4413,18,HBS,SY,Special,NB,28.4141,54.41284966403866
5311,4662,18,HBO,SY,Special,NB,28.4141,54.41284966403866
4829,4200,18,HBW,SY,Special,NB,28.4141,54.41284966403866
5297,4640,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4941,4529,18,HBO,SY,Special,NB,28.4141,54.41284966403866
4893,4616,18,HBW,SY,Special,NB,28.4141,54.41284966403866
5294,4661,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4891,4277,18,HBW,SY,Special,NB,28.4141,54.41284966403866
4891,4638,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4878,4521,18,HBS,SY,Special,NB,28.4141,54.41284966403866
5302,3595,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4826,4664,18,HBS,SY,Special,NB,28.4141,54.41284966403866
5306,4643,18,HBS,SY,Special,NB,28.4141,54.41284966403866
5303,4518,18,HBW,SY,Special,NB,28.4141,54.41284966403866
4856,4413,18,HBO,SY,Special,NB,28.4141,54.41284966403866
5038,4642,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4736,3904,18,HBO,SY,Special,NB,28.4141,54.41284966403866
4818,4526,18,HBS,SY,Special,NB,28.4141,54.41284966403866
5208,3170,18,HBO,SY,Special,NB,28.4141,54.41284966403866
5064,4280,18,HBW,SY,Special,NB,28.4141,54.41284966403866
5283,3085,18,HBS,SY,Special,NB,28.4141,54.41284966403866
5283,4430,18,HBS,SY,Special,NB,28.4141,54.41284966403866
5064,4430,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4853,4637,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4737,3316,18,HBW,SY,Special,NB,28.4141,54.41284966403866
4736,4137,18,HBO,SY,Special,NB,28.4141,54.41284966403866
5028,4642,18,HBS,SY,Special,NB,28.4141,54.41284966403866
4946,4643,19,HBS,OM,General,NB,5.1455,2.6021431234402015
4710,4627,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5030,2648,19,HBW,OM,General,NB,5.1455,2.6021431234402015
4829,4643,19,HBS,OM,General,NB,5.1455,2.6021431234402015
4873,4483,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5283,4430,19,HBS,OM,General,NB,5.1455,2.6021431234402015
4974,4608,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5300,4526,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5283,4643,19,HBO,OM,General,NB,5.1455,2.6021431234402015
5297,4628,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5297,4647,19,HBW,OM,General,NB,5.1455,2.6021431234402015
4961,1649,19,HBS,OM,General,NB,5.1455,2.6021431234402015
4946,4631,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5289,4390,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5030,4643,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5211,4611,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5082,4661,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5298,4643,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5003,4443,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5024,3589,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5064,4590,19,HBW,OM,General,NB,5.1455,2.6021431234402015
5216,4430,19,HBS,OM,General,NB,5.1455,2.6021431234402015
5311,2984,19,HBO,OM,General,NB,5.1455,2.6021431234402015
4733,4443,19,HBS,OM,General,NB,5.1455,2.6021431234402015
